id,x,y,sammlung
966235,-4.071086,11.228234,ang
1570235,5.1594744,8.019291,mek
522857,5.2822247,10.296912,mek
581321,5.1467404,1.1151215,mek
968190,0.09882754,16.46745,ang
966284,0.15905066,16.003164,ang
1543989,2.3400345,2.735104,mek
538893,5.02017,3.1720517,mek
1512176,2.5519187,7.281364,mek
1532782,6.4825053,7.692821,mek
525534,5.6445036,10.722773,mek
960898,-6.163922,11.490191,ang
960976,-0.90778035,17.42827,ang
2259992,-4.2519546,0.5164209,ang
513310,4.943627,12.210042,mek
1575687,6.3579063,12.619367,mek
960632,-1.4698066,14.691442,ang
960239,-5.6556106,11.018513,ang
963112,-0.91183084,9.964033,ang
545669,0.7413411,0.99032676,mek
503858,0.6365574,10.191597,mek
1389665,4.180042,-0.25950372,mek
959921,-4.5525036,10.461116,ang
958619,-1.3281624,16.314821,ang
1500724,4.275739,11.15108,mek
1520046,4.328113,6.1462173,mek
572738,2.2485745,4.9663224,mek
960389,-1.9535029,15.797655,ang
965234,-2.0701714,13.769322,ang
1864625,1.9873315,1.9813685,mek
1830606,2.6682448,13.235592,mek
518449,5.013115,10.740863,mek
507791,3.1825154,12.675376,mek
961341,-0.5734494,17.56154,ang
1584080,3.231227,13.567043,mek
2032029,2.606707,14.860619,mek
2294463,3.5904496,9.365554,mek
2547095,0.80586857,10.858168,mek
1603785,2.3906732,7.7131424,mek
961458,0.17550758,14.723648,ang
2023292,1.7751157,9.125644,mek
968114,-5.466889,10.671467,ang
819244,2.7592928,5.3353395,mek
572084,-0.80878514,4.7929983,mek
967363,-2.0435262,13.059531,ang
739399,-1.9176502,7.3055196,mek
960707,1.2755884,14.552913,ang
1502111,3.1898246,8.442053,mek
1865730,-0.1536667,8.789331,mek
1618698,0.3977476,1.8224111,mek
1722562,0.657221,2.894631,mek
510877,4.7716475,11.839042,mek
1532722,6.2126703,7.629944,mek
2260594,-4.4653974,1.4171356,ang
501103,3.7159178,12.513201,mek
1361753,6.5559173,-0.6150872,mek
800619,-1.0260215,7.7273126,mek
1629674,2.833838,6.000522,mek
959002,-0.8320033,16.806591,ang
1433301,0.80477726,8.934804,mek
962984,-0.30429703,16.166452,ang
1970935,1.7943661,11.303347,mek
1532604,6.390874,7.7340903,mek
510892,4.655165,11.87673,mek
1020837,4.830043,10.085939,mek
1517282,4.7320037,11.757869,mek
1442964,-0.65318924,10.325303,mek
541185,3.983506,1.8432883,mek
505914,4.9680715,8.067,mek
966984,0.05255421,17.01969,ang
1035309,4.940959,10.140028,mek
1442852,-0.3823495,9.825732,mek
1579244,1.7054484,7.614889,mek
1970605,2.1411822,10.79218,mek
964996,-3.4972103,11.367458,ang
567119,1.8995221,-0.30945617,mek
959007,-1.1498772,15.959044,ang
2262424,4.983943,19.617964,ang
1426438,2.176407,12.489691,mek
2018675,4.90477,16.179873,mek
1865841,5.7349796,1.3531039,mek
740896,-4.778813,13.014826,mek
572047,-0.6973873,4.578619,mek
959104,-5.7263203,13.337521,ang
739530,-2.3427756,7.323104,mek
960667,1.0329032,14.5490675,ang
965339,-2.2118516,17.53264,ang
798689,-1.83175,7.9767227,mek
581332,4.3367715,2.212384,mek
962057,-5.863092,13.454224,ang
993832,-0.9072718,10.400951,mek
2424057,1.0870092,1.4753739,mek
1573301,3.4063363,4.000949,mek
968236,0.0010417425,16.019098,ang
2013610,5.847813,8.923854,mek
2032044,2.4269493,14.818567,mek
522830,3.8558862,10.992428,mek
570262,2.979184,0.70389915,mek
1445000,1.6024841,12.854482,mek
2018447,5.3448615,15.964459,mek
2011196,4.5960746,8.399053,mek
514174,6.0075603,4.206553,mek
966286,-0.6249151,15.239616,ang
1532664,6.2145042,7.567498,mek
963994,-3.9360304,10.53555,ang
501695,-2.1394367,7.3006954,mek
1971917,-5.284409,10.615332,ang
960053,-6.567102,10.776602,ang
1500732,3.351371,12.021116,mek
1532560,6.4018664,7.837522,mek
558142,5.484231,4.7021413,mek
1629671,2.935484,5.962424,mek
1632313,0.5758795,2.9916873,mek
958569,-0.53252393,16.890718,ang
2018802,7.2843065,14.95302,mek
959700,-0.8316012,12.174512,ang
501694,-0.96769994,7.519648,mek
966856,-1.6575296,15.970093,ang
509316,5.7538548,1.4086924,mek
960444,-3.754434,10.321558,ang
966936,-5.2364707,13.395549,ang
510888,5.1382303,11.73825,mek
2018543,2.4433198,15.123177,mek
2031274,2.476027,15.456855,mek
962038,-1.9760288,10.888809,ang
1704410,2.9425805,11.6973915,mek
2018801,7.260842,14.877828,mek
1628990,2.6470008,7.4535565,mek
1576743,5.2973666,8.078905,mek
965180,-0.4979569,17.262436,ang
1693418,1.1490917,12.474547,mek
966682,-0.95175314,12.317827,ang
959009,-1.9416263,11.028134,ang
515433,3.5001407,3.3920648,mek
510657,6.5102153,3.1942687,mek
1512718,2.0555286,5.969706,mek
2422642,3.2244968,1.2259833,mek
960579,-5.1797023,12.13571,ang
2294948,5.322928,6.5862846,mek
506995,4.901758,1.8598586,mek
2257866,6.18114,7.6996846,mek
959182,-1.919513,16.076275,ang
966762,-4.8161154,10.743498,ang
968086,-1.0667223,16.765419,ang
2050147,-0.4589415,16.951536,ang
963042,1.2875961,1.8769665,ang
1681561,1.6982532,-0.7685858,mek
565603,2.1368313,2.8127773,mek
1872129,3.5216105,1.862669,mek
501406,1.7989428,2.7828655,mek
958621,-4.342733,11.08345,ang
965784,-2.296816,10.882224,ang
1969874,3.9223032,10.51282,mek
1532756,6.500576,7.6390634,mek
966683,-1.5350258,12.413659,ang
455051,2.3401425,11.970581,mek
542359,2.5385535,6.410926,mek
525541,5.7803674,10.192988,mek
1840798,6.029655,6.847278,mek
1682643,2.094295,2.969699,mek
461708,3.0385442,10.051074,mek
2350144,0.5721505,6.546592,mek
1544514,4.9722824,7.5934763,mek
2260050,-5.137006,1.955092,ang
740832,2.9469798,6.82618,mek
514245,4.266101,2.0758908,mek
966114,-2.0893712,10.902094,ang
1882112,3.9251804,12.218951,mek
741093,-4.3669224,13.99461,mek
966669,-1.3630699,17.437483,ang
1609827,4.2050705,3.6943552,mek
532618,6.3997455,4.1205473,mek
1027807,5.2199674,6.7824135,mek
1568000,4.8368583,7.0479717,mek
1957224,4.711922,6.7442994,mek
1830676,2.514626,13.351282,mek
1865982,2.9994392,3.5937412,mek
846782,0.6560416,2.1248863,mek
968349,-6.18777,11.3542,ang
963736,-0.56117785,11.302326,ang
572844,0.33414158,2.8147826,mek
2547065,4.7189164,7.4618907,mek
958568,-2.836114,13.4240055,ang
1791470,3.6053972,8.12912,mek
965260,-0.05029862,15.622074,ang
1682919,0.43437898,8.418238,mek
1575592,5.137651,8.406339,mek
1309900,4.244818,1.0681922,mek
1012614,1.1285883,7.30197,mek
1861331,5.2695494,3.020367,mek
501981,0.6333874,6.755118,mek
2260657,-4.783284,1.5972486,ang
1067138,2.4058425,5.122263,mek
1546223,3.843089,9.252812,mek
741180,-4.952654,12.513114,mek
964893,-0.71832377,13.9991255,ang
571005,-1.0834695,16.393747,mek
1002663,3.7591102,8.687814,mek
1548896,2.128883,3.1380477,mek
968267,-1.211855,12.302496,ang
1445894,2.9873533,13.1262045,mek
2018391,5.741094,14.698853,mek
967536,0.17709695,15.061092,ang
578727,2.9985926,1.8982934,mek
961846,-5.8657403,13.20884,ang
741013,-4.2275825,13.403142,mek
513309,5.1723323,12.07063,mek
1839270,2.6996148,2.325723,mek
966423,-2.235414,15.989369,ang
959549,0.24724106,15.678802,ang
1841204,5.073564,0.7026378,mek
2018431,3.6236398,16.057579,mek
501002,1.1717324,2.9635916,mek
1584057,3.3348098,13.687261,mek
959372,-0.3922253,13.349224,ang
515072,2.1000292,0.84202003,mek
530051,1.9546753,4.2881308,mek
960266,-1.5691018,16.905361,ang
800307,-1.9009887,7.6851087,mek
966020,-1.7224137,16.367565,ang
2294410,2.515278,8.244514,mek
967520,-0.06830854,16.221464,ang
964150,-2.297912,12.120214,ang
2028388,5.8371964,3.335511,mek
1554220,0.9661054,1.3033801,mek
