id,x,y,sammlung
959182,6.2015305,4.8570657,ang
2260591,3.4649727,2.1341393,ang
961757,3.0890512,3.3647857,ang
965359,1.5758089,3.1748579,ang
962733,1.5421277,3.482656,ang
964981,6.959059,2.6487226,ang
966044,6.505987,5.2862387,ang
961649,7.1550198,3.609834,ang
959240,6.938239,5.1501045,ang
967316,7.4749355,4.550668,ang
962823,1.7820363,3.1407259,ang
961877,7.9701724,5.514429,ang
960902,1.5570413,3.2867494,ang
960199,7.6245866,5.201157,ang
959916,6.782232,3.4481118,ang
962083,7.3779063,4.487884,ang
961367,1.921732,3.7137442,ang
958914,2.917312,3.1882868,ang
960129,4.888141,1.4642718,ang
964823,7.7793517,5.604149,ang
965768,4.8809443,5.5022736,ang
960706,7.1184573,4.0928726,ang
967933,6.2673693,4.946119,ang
2260140,3.9259388,2.0003297,ang
958686,1.6539574,3.280739,ang
962699,7.1706643,5.223409,ang
959074,2.0490642,4.1243033,ang
960665,1.9129714,3.5267224,ang
960693,5.9707603,4.6527877,ang
967112,6.412858,4.369098,ang
963431,8.06819,5.3469133,ang
965122,1.5967144,3.3293676,ang
965546,7.6024237,5.7245755,ang
963490,1.8466234,3.7010303,ang
960836,7.5300956,5.2136526,ang
965247,2.2540922,4.7126184,ang
959129,4.9076157,1.7855248,ang
960864,2.2125037,2.3079243,ang
960936,6.8320975,4.6072993,ang
967792,2.2312737,4.7536554,ang
960253,5.6980495,5.775533,ang
963070,2.6892712,5.0503225,ang
963159,6.865363,5.387899,ang
968234,1.4984035,3.639233,ang
959620,4.5700607,5.4765987,ang
960198,4.6166677,4.3795033,ang
967482,1.7147403,2.9684181,ang
959671,5.4267397,5.6147075,ang
963976,2.519676,3.519794,ang
964060,7.661202,3.5236216,ang
966107,1.9713571,3.3444297,ang
962210,7.675561,3.9131854,ang
966576,5.130304,4.471071,ang
958517,7.0741787,4.3090076,ang
965482,5.329808,2.7694452,ang
961188,2.3099554,3.133425,ang
966236,1.9711771,4.394904,ang
967041,1.8576243,4.3180666,ang
963069,2.0691922,3.108025,ang
2260033,3.859071,1.9804816,ang
2260729,3.7126946,2.1615808,ang
2262390,2.543803,1.7156245,ang
965702,8.060602,5.4187,ang
2260799,3.8177204,1.8943903,ang
959167,6.558542,5.700027,ang
963076,2.3580897,2.833757,ang
967190,5.496577,5.9425073,ang
960668,6.75528,5.3400555,ang
1936772,2.4100657,2.7666922,ang
959720,2.5022476,2.7807279,ang
960127,2.4514766,3.3239079,ang
967445,5.9847736,6.0419407,ang
965156,6.940704,5.3742256,ang
966760,4.7159805,1.8375738,ang
2260072,3.5676649,2.1462426,ang
959934,6.776344,3.36089,ang
967691,2.2759614,4.946475,ang
962575,5.5521655,2.209388,ang
2260757,3.6605692,2.305849,ang
960632,6.9918804,4.6556497,ang
959127,7.1815,4.5215273,ang
961596,5.4664702,5.3460903,ang
958896,2.2549014,3.3196077,ang
959023,7.823324,4.8189707,ang
959063,4.851662,1.0909818,ang
959792,7.82268,4.9543824,ang
2260479,3.7720864,2.810403,ang
959697,1.8402505,3.630765,ang
2260014,3.8475611,1.8824266,ang
966568,4.981549,1.5426923,ang
2260715,3.5006692,2.146446,ang
963537,5.322601,4.4623775,ang
958846,2.1350176,2.357916,ang
959104,5.6086893,0.8632449,ang
964851,2.1494484,3.9148383,ang
967016,6.199582,5.1838875,ang
966281,7.8941298,3.7949991,ang
964863,4.910851,5.593534,ang
968091,4.203328,5.272169,ang
966039,2.0762045,3.4927154,ang
967015,7.1640096,3.3917727,ang
958735,1.7815386,3.7838902,ang
960065,2.6170874,2.8240364,ang
967767,4.0009117,5.3583245,ang
959874,7.734407,5.340195,ang
967931,2.2133174,2.4008203,ang
2039291,4.5089617,2.1358435,ang
965180,7.7528872,4.8886704,ang
965216,7.3020873,5.0290613,ang
960615,7.099122,6.003027,ang
960349,2.1436324,3.746876,ang
1065602,5.9533267,3.157461,ang
967866,4.7286777,1.3968242,ang
963475,6.3130794,3.418429,ang
2025525,2.4461737,2.0432947,ang
963634,1.8002831,3.649054,ang
961495,5.544503,5.9171953,ang
2260751,3.8333793,2.1244686,ang
966670,7.6662483,3.3815513,ang
960777,5.9674983,6.1018486,ang
963745,5.772063,4.8374705,ang
958828,7.1576247,5.048457,ang
966367,1.7440999,3.3604383,ang
968214,2.9263198,2.7776306,ang
960036,4.8570642,5.2487984,ang
965057,5.5479546,4.8980694,ang
967439,5.9901066,4.4920673,ang
966487,6.905515,3.2375607,ang
961298,5.359156,2.0886266,ang
962311,3.7819114,4.3122344,ang
967304,7.1512,2.5565913,ang
2262435,2.6491551,1.7728332,ang
2260477,3.6289067,1.7458168,ang
2260226,2.460827,2.1743004,ang
963078,6.690386,3.1395893,ang
965784,4.636147,5.18204,ang
960239,1.9410008,3.6147263,ang
962082,6.7748213,5.373488,ang
966590,2.0224462,3.9192362,ang
967536,7.253916,4.2767477,ang
959210,7.2769074,5.917756,ang
958910,7.6877284,3.297523,ang
958398,6.7252192,6.0187826,ang
961847,7.9224167,3.738905,ang
960602,2.741063,5.188334,ang
959696,1.7455515,3.3444471,ang
966455,5.5939965,5.697503,ang
958968,5.7540364,3.0455034,ang
961529,5.98029,5.1265693,ang
2260728,3.9338048,1.6715844,ang
964033,8.158049,4.7678165,ang
967824,3.0623014,2.353926,ang
958623,1.8604984,3.164814,ang
2260098,3.5599508,2.093276,ang
959583,2.0859263,3.0897365,ang
961548,6.0400023,5.447789,ang
963118,2.4894423,3.4297895,ang
960933,2.822289,5.1353426,ang
964806,4.458003,5.140243,ang
959701,6.7939563,5.6823397,ang
967987,1.8136157,2.961747,ang
2262553,2.4267185,2.0538018,ang
963960,4.81442,4.2106824,ang
964952,1.8093657,3.1834252,ang
965831,2.234372,2.9702215,ang
962696,4.6661496,4.2066774,ang
965336,5.5077243,0.91906387,ang
959190,4.7336082,1.2008029,ang
2260747,3.5418684,2.113003,ang
959321,2.6841738,3.707681,ang
2262394,2.7660306,1.8050625,ang
961171,4.955677,1.3250304,ang
959126,6.9322634,4.412254,ang
959665,7.6999364,5.3867016,ang
960472,6.252792,4.571128,ang
968236,6.5941496,4.679441,ang
960976,7.425739,3.9286876,ang
967955,6.9586678,3.3684118,ang
961566,8.023832,5.414248,ang
959169,7.226326,5.172134,ang
2262486,2.507354,2.0404608,ang
966639,2.4862037,5.0369143,ang
963921,7.228655,5.1705604,ang
2260022,4.1460085,2.4326808,ang
961610,2.0634634,3.0293891,ang
967208,6.6493692,5.233016,ang
967903,6.128533,5.2253237,ang
965623,6.921155,5.7650127,ang
962056,7.1668105,4.015163,ang
2050158,2.2247086,3.5949306,ang
